Age,DistanceFromHome,JobInvolvement,JobLevel,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NoRecentPromotion,StagnationScore,SatisfactionIndex,external_avg_salary,external_job_demand,salary_gap,OverTime_Yes,MaritalStatus_Single,MaritalStatus_Married,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,Attrition
29,7,4,5,5,3,1,3,14984,4,5,1,9,1,10,3.0,69047.72894688007,12784,54063.72894688007,0,0,0,0,1,1,0,0,0
45,24,4,5,1,3,1,2,18248,1,13,10,8,1,18,1.67,69047.72894688007,12784,50799.72894688007,1,0,1,0,1,0,0,1,0
52,18,3,2,5,1,4,4,16627,2,1,5,0,0,5,3.33,69047.72894688007,12784,52420.72894688007,0,0,0,0,1,0,0,0,0
36,40,4,2,1,1,1,4,19541,3,28,12,7,1,19,1.0,69047.72894688007,12784,49506.72894688007,1,0,0,0,1,0,0,1,1
43,22,1,5,5,2,2,4,12800,1,7,9,7,1,16,3.0,69047.72894688007,12784,56247.72894688007,1,0,0,1,0,0,1,0,0
31,34,4,3,4,3,3,2,13814,2,8,12,6,1,18,3.33,102997.714045,2542,89183.714045,0,1,0,0,1,0,1,0,0
57,3,2,1,3,1,1,3,13018,2,2,12,6,1,18,1.67,69047.72894688007,12784,56029.72894688007,1,0,0,1,0,0,0,0,1
26,44,1,4,2,1,2,2,4791,3,19,10,9,1,19,1.67,69047.72894688007,12784,64256.72894688007,1,0,0,0,0,0,0,1,0
58,46,4,1,5,2,3,2,16360,1,24,13,4,1,17,3.33,69047.72894688007,12784,52687.72894688007,0,1,0,0,1,0,0,1,0
23,42,4,3,4,2,1,3,14431,4,12,7,7,1,14,2.33,102997.714045,2542,88566.714045,0,0,0,0,1,0,0,1,1
53,19,2,3,3,2,4,3,10800,4,16,10,9,1,19,3.0,69047.72894688007,12784,58247.72894688007,1,1,0,1,0,0,0,1,0
39,15,1,5,4,3,2,4,6564,3,4,14,7,1,21,3.0,69047.72894688007,12784,62483.72894688007,0,0,0,0,0,1,0,0,0
33,47,3,3,3,1,3,4,7982,4,16,11,7,1,18,2.33,69047.72894688007,12784,61065.72894688007,0,1,0,1,0,0,0,1,0
48,8,1,3,4,2,2,1,13963,2,12,5,1,0,6,2.67,69047.72894688007,12784,55084.72894688007,1,0,1,0,1,0,0,1,0
36,30,3,1,2,3,3,2,12378,3,7,5,4,1,9,2.67,69047.72894688007,12784,56669.72894688007,1,0,1,1,0,0,1,0,0
27,22,1,1,5,3,4,1,18527,2,2,2,4,1,6,4.0,69047.72894688007,12784,50520.72894688007,0,1,0,0,1,0,0,0,1
33,31,4,4,4,1,2,4,10567,4,5,2,1,0,3,2.33,102997.714045,2542,92430.714045,0,0,1,1,0,1,0,0,0
56,40,3,4,1,4,3,2,16667,2,2,11,2,0,13,2.67,69047.72894688007,12784,52380.72894688007,0,0,0,0,1,0,0,0,0
20,25,1,3,2,3,3,2,8770,3,3,7,1,0,8,2.67,102997.714045,2542,94227.714045,0,0,1,1,0,1,0,0,0
31,9,2,1,2,3,4,3,2657,0,2,2,2,0,4,3.0,89817.88593023256,119,87160.88593023256,1,1,0,0,0,0,0,0,0
25,6,1,3,5,3,1,3,18889,3,22,6,2,0,8,3.0,69047.72894688007,12784,50158.72894688007,0,1,0,0,1,0,0,1,0
22,19,2,2,1,4,3,3,7302,3,19,9,3,1,12,2.67,69047.72894688007,12784,61745.72894688007,0,1,0,0,0,0,0,1,0
35,45,4,2,5,3,4,1,12016,3,23,4,8,1,12,4.0,69047.72894688007,12784,57031.72894688007,0,0,1,1,0,0,0,1,1
57,47,1,5,3,4,3,2,13116,1,7,12,4,1,16,3.33,69047.72894688007,12784,55931.72894688007,1,0,0,1,0,0,1,0,1
31,23,2,1,1,2,4,1,5796,4,12,9,9,1,18,2.33,69047.72894688007,12784,63251.72894688007,0,1,0,0,0,0,0,1,0
24,21,2,3,4,1,1,1,19591,2,28,8,3,1,11,2.0,102997.714045,2542,83406.714045,1,0,0,0,1,0,0,1,0
43,9,2,5,3,1,4,1,6833,3,9,8,1,0,9,2.67,69047.72894688007,12784,62214.72894688007,1,0,1,0,0,0,1,0,0
40,26,3,2,2,2,1,3,5605,1,20,7,2,0,9,1.67,89817.88593023256,119,84212.88593023256,0,0,0,0,0,0,0,1,0
24,19,1,5,4,1,3,3,16463,2,16,6,3,1,9,2.67,69047.72894688007,12784,52584.72894688007,0,0,1,0,1,0,0,1,0
56,28,4,5,5,4,3,3,3406,2,25,13,4,1,17,4.0,69047.72894688007,12784,65641.72894688007,1,0,0,0,0,0,0,1,0
55,24,1,1,1,3,2,4,17421,2,21,7,0,0,7,2.0,69047.72894688007,12784,51626.72894688007,0,0,1,0,1,0,0,1,0
36,36,2,1,5,1,3,4,11264,2,3,7,7,1,14,3.0,69047.72894688007,12784,57783.72894688007,1,0,0,1,0,1,0,0,0
59,39,1,1,4,1,2,4,8997,1,25,9,2,0,11,2.33,69047.72894688007,12784,60050.72894688007,1,1,0,1,0,0,0,1,1
38,43,4,5,1,2,2,2,15084,4,9,14,2,0,16,1.67,69047.72894688007,12784,53963.72894688007,1,0,1,0,1,0,1,0,0
45,29,3,3,4,2,4,4,9380,4,3,1,1,0,2,3.33,69047.72894688007,12784,59667.72894688007,1,0,1,1,0,1,0,0,0
32,28,1,3,3,4,2,1,4074,4,20,7,8,1,15,3.0,69047.72894688007,12784,64973.72894688007,0,0,1,0,0,0,0,1,1
44,27,2,2,2,1,1,4,4986,2,13,5,0,0,5,1.33,69047.72894688007,12784,64061.72894688007,0,0,0,0,0,0,0,1,1
42,25,1,1,3,1,4,1,11785,3,29,2,5,1,7,2.67,69047.72894688007,12784,57262.72894688007,0,0,1,1,0,0,0,1,0
58,10,1,2,1,4,2,2,16922,3,3,14,0,0,14,2.33,102997.714045,2542,86075.714045,0,0,0,0,1,1,0,0,0
25,42,4,1,3,3,4,3,11424,4,27,9,7,1,16,3.33,69047.72894688007,12784,57623.72894688007,1,1,0,1,0,0,0,1,0
42,2,2,1,2,3,2,3,4841,4,1,0,0,0,0,2.33,17372.83423076923,33,12531.83423076923,0,0,1,0,0,0,0,0,0
56,14,2,5,4,4,4,1,7320,4,27,1,4,1,5,4.0,69047.72894688007,12784,61727.72894688007,0,0,1,0,0,0,0,1,0
55,2,2,1,4,2,2,4,2662,8,5,2,0,0,2,2.67,89817.88593023256,119,87155.88593023256,0,0,1,0,0,1,0,0,0
54,18,4,4,2,3,4,1,15474,3,19,3,5,1,8,3.0,69047.72894688007,12784,53573.72894688007,1,1,0,0,1,0,0,1,0
48,47,4,1,2,4,3,4,13907,3,21,11,1,0,12,3.0,69047.72894688007,12784,55140.72894688007,1,0,1,0,1,0,0,1,0
28,3,2,5,1,3,3,2,11357,1,16,7,1,0,8,2.33,69047.72894688007,12784,57690.72894688007,0,1,0,1,0,0,0,1,0
56,31,2,2,5,4,3,1,10668,3,26,1,3,1,4,4.0,69047.72894688007,12784,58379.72894688007,0,1,0,1,0,0,0,1,0
27,15,2,4,2,3,4,2,11859,1,10,11,0,0,11,3.0,69047.72894688007,12784,57188.72894688007,0,1,0,1,0,0,1,0,0
31,41,1,3,1,4,1,2,12654,4,27,12,6,1,18,2.0,69047.72894688007,12784,56393.72894688007,1,1,0,1,0,0,0,1,0
58,46,2,4,2,2,4,1,17895,2,9,11,4,1,15,2.67,69047.72894688007,12784,51152.72894688007,0,0,1,0,1,0,1,0,0
41,7,1,5,3,2,2,3,19973,1,21,16,5,1,21,2.33,69047.72894688007,12784,49074.72894688007,0,0,0,0,1,0,0,1,0
41,42,1,5,3,2,1,3,16972,4,9,9,9,1,18,2.0,69047.72894688007,12784,52075.72894688007,1,0,0,0,1,0,1,0,0
37,42,1,2,3,3,4,2,16864,1,13,14,3,1,17,3.33,69047.72894688007,12784,52183.72894688007,1,0,1,0,1,0,0,1,0
44,36,1,2,5,1,3,3,7769,4,12,5,0,0,5,3.0,102997.714045,2542,95228.714045,0,0,0,1,0,0,0,1,0
50,10,3,3,1,3,2,3,19300,4,4,13,1,0,14,2.0,69047.72894688007,12784,49747.72894688007,0,0,0,0,1,1,0,0,0
42,27,4,4,5,1,4,3,12794,2,5,3,6,1,9,3.33,69047.72894688007,12784,56253.72894688007,0,1,0,1,0,1,0,0,0
30,17,4,1,1,3,1,2,4925,4,26,13,9,1,22,1.67,69047.72894688007,12784,64122.72894688007,0,1,0,0,0,0,0,1,0
33,2,2,4,2,2,2,2,4222,1,5,8,3,1,11,2.0,69047.72894688007,12784,64825.72894688007,1,1,0,0,0,1,0,0,0
47,45,4,4,2,4,3,4,11863,1,1,7,4,1,11,3.0,69047.72894688007,12784,57184.72894688007,0,1,0,1,0,0,0,0,0
52,28,3,2,4,3,2,3,4329,1,26,4,2,0,6,3.0,69047.72894688007,12784,64718.72894688007,1,0,1,0,0,0,0,1,1
55,20,3,3,1,4,3,4,16660,3,6,10,3,1,13,2.67,69047.72894688007,12784,52387.72894688007,1,1,0,0,1,0,1,0,1
47,2,4,4,5,4,2,4,7666,1,9,3,9,1,12,3.67,69047.72894688007,12784,61381.72894688007,0,0,1,1,0,0,1,0,1
27,11,4,2,3,4,3,4,19478,2,6,1,8,1,9,3.33,69047.72894688007,12784,49569.72894688007,0,0,0,0,1,0,1,0,0
33,31,3,1,2,3,2,3,16461,1,5,1,5,1,6,2.33,102997.714045,2542,86536.714045,1,1,0,0,1,1,0,0,0
38,41,1,1,2,3,3,1,10202,1,9,3,9,1,12,2.67,69047.72894688007,12784,58845.72894688007,0,1,0,1,0,0,1,0,0
29,6,3,1,4,2,1,3,3131,1,10,8,0,0,8,2.33,17372.83423076923,33,14241.83423076923,0,0,1,0,0,0,1,0,0
21,36,4,1,4,4,3,3,13962,2,4,12,6,1,18,3.67,69047.72894688007,12784,55085.72894688007,1,0,0,0,1,1,0,0,0
47,19,4,5,1,3,4,1,14543,3,12,12,6,1,18,2.67,102997.714045,2542,88454.714045,0,0,1,0,1,0,0,1,0
57,49,4,5,1,2,1,4,19356,1,9,3,7,1,10,1.33,69047.72894688007,12784,49691.72894688007,0,0,1,0,1,0,1,0,0
46,14,1,4,2,2,2,1,15225,3,7,13,7,1,20,2.0,102997.714045,2542,87772.714045,1,0,0,0,1,0,1,0,0
20,33,1,3,4,2,2,4,9190,3,26,2,1,0,3,2.67,69047.72894688007,12784,59857.72894688007,1,0,0,1,0,0,0,1,0
59,23,4,3,1,2,3,2,12693,3,19,13,5,1,18,2.0,69047.72894688007,12784,56354.72894688007,1,0,0,1,0,0,0,1,1
58,14,1,1,1,1,2,3,4678,2,25,14,5,1,19,1.33,69047.72894688007,12784,64369.72894688007,1,0,1,0,0,0,0,1,0
26,37,3,2,5,2,4,3,17233,2,16,12,6,1,18,3.67,69047.72894688007,12784,51814.72894688007,0,0,0,0,1,0,0,1,0
53,15,3,2,3,4,1,4,19584,3,29,5,5,1,10,2.67,69047.72894688007,12784,49463.72894688007,0,0,0,0,1,0,0,1,0
22,6,3,1,3,1,4,3,2773,0,2,2,2,0,4,2.67,89817.88593023256,119,87044.88593023256,0,0,1,0,0,0,0,0,0
30,48,2,5,3,2,2,2,15790,1,16,2,4,1,6,2.33,69047.72894688007,12784,53257.72894688007,0,0,0,0,1,0,0,1,0
23,13,4,4,5,1,4,1,4559,1,6,4,2,0,6,3.33,69047.72894688007,12784,64488.72894688007,1,0,0,0,0,0,1,0,0
47,38,2,3,3,3,4,3,17530,3,1,8,4,1,12,3.33,102997.714045,2542,85467.714045,0,0,1,0,1,0,0,0,0
22,23,2,3,3,1,3,1,5807,1,12,12,4,1,16,2.33,69047.72894688007,12784,63240.72894688007,0,1,0,0,0,0,0,1,1
45,24,4,3,1,2,3,3,11720,4,20,6,1,0,7,2.0,102997.714045,2542,91277.714045,0,1,0,1,0,0,0,1,0
39,28,2,2,2,1,3,4,7183,2,17,6,2,0,8,2.0,69047.72894688007,12784,61864.72894688007,0,0,0,0,0,0,0,1,1
36,35,4,1,1,3,4,4,12468,4,25,6,9,1,15,2.67,69047.72894688007,12784,56579.72894688007,0,0,0,1,0,0,0,1,0
36,1,3,2,4,4,2,3,6653,4,1,0,0,0,0,3.33,91683.75438596492,139,85030.75438596492,0,1,0,0,0,0,0,0,0
52,31,2,3,3,2,4,1,19326,3,18,11,3,1,14,3.0,69047.72894688007,12784,49721.72894688007,1,1,0,0,1,0,0,1,0
35,1,1,3,3,2,3,1,5667,4,9,5,1,0,6,2.67,69047.72894688007,12784,63380.72894688007,1,0,1,0,0,0,1,0,0
58,14,4,1,3,4,2,4,17006,4,24,7,4,1,11,3.0,69047.72894688007,12784,52041.72894688007,1,0,1,0,1,0,0,1,1
30,47,1,5,2,4,1,3,5680,4,9,11,3,1,14,2.33,69047.72894688007,12784,63367.72894688007,0,1,0,0,0,0,1,0,0
35,20,2,3,1,3,4,1,7532,3,6,7,8,1,15,2.67,102997.714045,2542,95465.714045,1,0,1,0,0,0,1,0,0
38,10,3,2,3,3,3,3,9824,3,1,0,0,0,0,3.0,69047.72894688007,12784,59223.72894688007,0,0,1,1,0,0,0,0,0
37,1,2,5,5,2,3,1,7884,2,13,9,6,1,15,3.33,69047.72894688007,12784,61163.72894688007,0,0,0,1,0,0,0,1,0
44,43,1,3,3,4,3,4,6070,2,9,9,1,0,10,3.33,69047.72894688007,12784,62977.72894688007,1,1,0,0,0,0,1,0,1
32,18,2,5,5,4,3,2,14124,2,22,1,5,1,6,4.0,69047.72894688007,12784,54923.72894688007,0,0,0,0,1,0,0,1,0
40,21,2,5,4,1,2,2,16585,3,12,14,5,1,19,2.33,69047.72894688007,12784,52462.72894688007,1,0,1,0,1,0,0,1,0
30,38,1,4,2,3,4,4,17199,3,14,2,5,1,7,3.0,102997.714045,2542,85798.714045,0,0,0,0,1,0,0,1,0
28,8,2,1,4,2,4,3,4936,1,5,1,0,0,1,3.33,61845.10984536083,269,56909.10984536083,0,0,0,0,0,1,0,0,0
34,41,3,4,3,1,3,4,12436,4,18,2,4,1,6,2.33,69047.72894688007,12784,56611.72894688007,0,0,0,1,0,0,0,1,1
20,13,4,1,5,1,4,4,12767,1,6,4,6,1,10,3.33,69047.72894688007,12784,56280.72894688007,1,0,1,1,0,0,1,0,0
41,37,3,4,2,4,3,3,10986,2,8,1,1,0,2,3.0,102997.714045,2542,92011.714045,0,0,1,1,0,0,1,0,0
42,26,3,4,2,3,4,4,13525,5,20,4,4,1,8,3.0,91683.75438596492,139,78158.75438596492,0,0,1,1,0,0,0,1,0
47,23,2,1,1,4,3,4,12379,2,5,9,6,1,15,2.67,102997.714045,2542,90618.714045,0,0,0,1,0,1,0,0,0
52,11,4,2,1,1,4,1,8004,3,12,6,1,0,7,2.0,69047.72894688007,12784,61043.72894688007,0,1,0,1,0,0,0,1,1
35,2,2,3,2,3,2,4,10274,2,7,7,6,1,13,2.33,69047.72894688007,12784,58773.72894688007,0,0,0,1,0,0,1,0,0
52,13,4,2,2,4,3,3,12457,1,5,10,4,1,14,3.0,69047.72894688007,12784,56590.72894688007,0,0,1,1,0,1,0,0,0
21,5,1,4,4,1,1,4,11453,1,11,7,8,1,15,2.0,69047.72894688007,12784,57594.72894688007,0,1,0,1,0,0,0,1,0
23,31,1,1,5,4,3,1,11523,2,11,8,1,0,9,4.0,69047.72894688007,12784,57524.72894688007,1,0,0,1,0,0,0,1,1
46,18,4,4,1,2,2,2,12059,2,3,3,7,1,10,1.67,69047.72894688007,12784,56988.72894688007,1,1,0,1,0,1,0,0,0
43,39,4,5,1,3,1,3,19751,4,10,3,2,0,5,1.67,69047.72894688007,12784,49296.72894688007,1,1,0,0,1,0,1,0,0
41,43,2,4,3,3,1,3,10790,4,26,1,9,1,10,2.33,69047.72894688007,12784,58257.72894688007,0,1,0,1,0,0,0,1,0
25,32,1,1,4,4,1,2,3558,2,2,2,3,1,5,3.0,102997.714045,2542,99439.714045,0,0,0,0,0,0,0,0,1
46,30,4,2,5,1,1,2,13461,1,16,14,5,1,19,2.33,69047.72894688007,12784,55586.72894688007,1,0,1,1,0,0,0,1,0
34,25,4,2,4,2,4,4,19740,1,5,3,4,1,7,3.33,69047.72894688007,12784,49307.72894688007,0,1,0,0,1,1,0,0,0
29,7,1,5,2,4,1,4,5266,4,15,6,3,1,9,2.33,69047.72894688007,12784,63781.72894688007,1,1,0,0,0,0,0,1,0
57,11,4,4,4,4,3,1,7752,4,25,12,9,1,21,3.67,102997.714045,2542,95245.714045,1,0,0,1,0,0,0,1,0
47,47,3,5,4,2,3,3,5711,4,25,12,8,1,20,3.0,102997.714045,2542,97286.714045,1,0,0,0,0,0,0,1,0
46,42,4,2,2,2,4,2,19930,4,21,12,4,1,16,2.67,69047.72894688007,12784,49117.72894688007,0,0,0,0,1,0,0,1,0
29,1,2,4,4,4,2,2,16124,3,7,7,1,0,8,3.33,69047.72894688007,12784,52923.72894688007,0,0,0,0,1,0,1,0,0
40,2,3,5,3,1,4,3,19436,0,21,7,3,1,10,2.67,69047.72894688007,12784,49611.72894688007,0,0,0,0,1,0,0,1,0
47,12,2,1,2,3,2,4,4083,4,7,4,9,1,13,2.33,69047.72894688007,12784,64964.72894688007,0,1,0,0,0,0,1,0,1
47,32,1,5,1,3,4,3,4760,2,15,5,8,1,13,2.67,69047.72894688007,12784,64287.72894688007,1,0,1,0,0,0,0,1,0
44,43,2,5,3,4,2,1,11023,4,16,9,0,0,9,3.0,102997.714045,2542,91974.714045,1,1,0,1,0,0,0,1,0
24,21,1,4,2,2,3,1,8788,4,21,14,7,1,21,2.33,69047.72894688007,12784,60259.72894688007,1,1,0,1,0,0,0,1,1
58,42,3,4,4,2,2,1,10254,2,21,3,8,1,11,2.67,102997.714045,2542,92743.714045,0,0,1,1,0,0,0,1,0
59,48,1,1,3,4,3,1,18491,2,25,5,3,1,8,3.33,69047.72894688007,12784,50556.72894688007,0,0,0,0,1,0,0,1,1
26,5,4,4,1,1,4,1,19282,3,20,5,9,1,14,2.0,102997.714045,2542,83715.714045,1,1,0,0,1,0,0,1,0
32,10,3,2,4,4,3,4,4648,8,0,0,0,0,0,3.67,91683.75438596492,139,87035.75438596492,0,1,0,0,0,0,0,0,0
37,9,4,2,2,1,4,2,12362,1,9,2,2,0,4,2.33,69047.72894688007,12784,56685.72894688007,0,0,0,1,0,0,1,0,1
50,49,4,4,4,2,4,3,8236,3,9,7,3,1,10,3.33,69047.72894688007,12784,60811.72894688007,1,0,0,1,0,0,1,0,1
51,48,2,5,2,4,4,3,13760,4,2,14,8,1,22,3.33,69047.72894688007,12784,55287.72894688007,1,1,0,0,1,0,0,0,0
52,37,2,3,3,3,1,3,5312,1,21,4,3,1,7,2.33,69047.72894688007,12784,63735.72894688007,0,0,1,0,0,0,0,1,0
22,42,1,5,1,4,3,1,10719,1,8,4,3,1,7,2.67,69047.72894688007,12784,58328.72894688007,0,0,1,1,0,0,1,0,0
47,44,3,3,4,4,3,2,16072,3,15,2,5,1,7,3.67,69047.72894688007,12784,52975.72894688007,1,1,0,0,1,0,0,1,0
57,46,2,5,1,1,4,1,18452,1,3,5,4,1,9,2.0,102997.714045,2542,84545.714045,0,0,0,0,1,1,0,0,0
54,3,1,1,1,3,2,3,11495,3,5,2,9,1,11,2.0,102997.714045,2542,91502.714045,1,0,1,1,0,1,0,0,0
26,33,2,5,3,4,4,1,10274,4,26,7,6,1,13,3.67,69047.72894688007,12784,58773.72894688007,1,0,1,1,0,0,0,1,0
58,9,2,1,1,3,3,3,9588,4,25,3,2,0,5,2.33,69047.72894688007,12784,59459.72894688007,1,0,1,1,0,0,0,1,0
42,47,3,4,4,2,2,2,4091,3,28,6,5,1,11,2.67,69047.72894688007,12784,64956.72894688007,0,0,0,0,0,0,0,1,0
38,20,1,5,5,1,3,3,3918,2,17,5,5,1,10,3.0,102997.714045,2542,99079.714045,0,0,0,0,0,0,0,1,1
20,49,4,1,2,1,1,2,14564,4,2,10,6,1,16,1.33,69047.72894688007,12784,54483.72894688007,1,0,0,0,1,0,0,0,0
59,5,2,4,5,1,3,2,9365,1,8,9,2,0,11,3.0,69047.72894688007,12784,59682.72894688007,1,0,0,1,0,0,1,0,0
29,9,1,1,2,2,3,3,2760,1,2,2,2,0,4,2.33,69047.72894688007,12784,66287.72894688007,0,1,0,0,0,0,0,0,1
43,28,3,3,5,4,3,2,3585,1,11,13,1,0,14,4.0,102997.714045,2542,99412.714045,0,1,0,0,0,0,0,1,0
45,26,2,1,4,2,1,2,11840,3,27,10,8,1,18,2.33,69047.72894688007,12784,57207.72894688007,0,1,0,1,0,0,0,1,0
22,33,4,1,3,1,2,1,4585,4,6,14,0,0,14,2.0,69047.72894688007,12784,64462.72894688007,0,0,0,0,0,0,1,0,0
54,29,3,5,5,2,4,3,14671,1,21,11,5,1,16,3.67,102997.714045,2542,88326.714045,1,0,1,0,1,0,0,1,0
52,1,1,3,4,3,2,3,9276,1,8,8,0,0,8,3.0,69047.72894688007,12784,59771.72894688007,1,1,0,1,0,0,1,0,0
45,20,1,3,5,2,4,1,13502,4,21,10,1,0,11,3.67,102997.714045,2542,89495.714045,0,0,0,1,0,0,0,1,0
28,31,4,4,2,1,1,3,8506,3,5,8,6,1,14,1.33,102997.714045,2542,94491.714045,1,0,0,1,0,1,0,0,0
29,26,2,3,3,4,1,4,4121,3,7,11,1,0,12,2.67,102997.714045,2542,98876.714045,1,0,1,0,0,0,1,0,0
57,14,4,5,3,1,1,3,4719,1,14,3,0,0,3,1.67,69047.72894688007,12784,64328.72894688007,1,0,1,0,0,0,0,1,0
49,39,2,1,2,2,1,2,4936,3,2,13,1,0,14,1.67,69047.72894688007,12784,64111.72894688007,1,0,0,0,0,0,0,0,0
29,9,2,3,3,1,4,1,6439,3,16,13,8,1,21,2.67,102997.714045,2542,96558.714045,1,1,0,0,0,0,0,1,0
41,7,3,2,3,4,2,3,5003,6,2,2,2,0,4,3.0,69047.72894688007,12784,64044.72894688007,0,1,0,0,0,0,0,0,0
48,43,3,2,4,2,2,4,7521,2,18,13,0,0,13,2.67,102997.714045,2542,95476.714045,0,1,0,0,0,0,0,1,0
46,18,3,2,3,3,3,2,4810,2,10,7,0,0,7,3.0,69047.72894688007,12784,64237.72894688007,0,0,0,0,0,0,1,0,0
20,21,3,2,5,3,2,4,8542,2,23,8,6,1,14,3.33,69047.72894688007,12784,60505.72894688007,0,0,0,1,0,0,0,1,0
24,44,3,1,4,3,4,4,14576,3,14,1,1,0,2,3.67,69047.72894688007,12784,54471.72894688007,1,0,0,0,1,0,0,1,0
52,34,4,2,1,2,1,3,5898,4,11,3,7,1,10,1.33,69047.72894688007,12784,63149.72894688007,0,0,0,0,0,0,0,1,0
51,32,1,1,2,1,4,4,4323,2,6,3,0,0,3,2.33,69047.72894688007,12784,64724.72894688007,0,0,0,0,0,0,1,0,1
21,33,4,5,4,1,3,2,12954,4,26,3,6,1,9,2.67,102997.714045,2542,90043.714045,0,0,0,1,0,0,0,1,1
55,47,2,2,5,4,4,4,18771,1,15,10,8,1,18,4.33,102997.714045,2542,84226.714045,1,1,0,0,1,0,0,1,0
52,33,4,4,4,2,3,3,10248,3,3,13,3,1,16,3.0,69047.72894688007,12784,58799.72894688007,1,0,0,1,0,1,0,0,1
53,12,3,2,1,4,4,1,15144,4,20,10,4,1,14,3.0,69047.72894688007,12784,53903.72894688007,0,0,1,0,1,0,0,1,0
21,25,2,3,3,1,1,4,5466,1,28,7,7,1,14,1.67,69047.72894688007,12784,63581.72894688007,1,0,1,0,0,0,0,1,0
35,23,3,2,1,1,2,3,13886,2,25,11,6,1,17,1.33,69047.72894688007,12784,55161.72894688007,0,0,1,0,1,0,0,1,0
25,44,4,5,1,4,2,3,16413,1,10,12,7,1,19,2.33,69047.72894688007,12784,52634.72894688007,1,1,0,0,1,0,1,0,1
22,15,3,1,4,2,3,3,2871,1,0,0,0,0,0,3.0,17372.83423076923,33,14501.83423076923,0,1,0,0,0,0,0,0,0
29,5,1,2,3,1,3,2,18125,3,10,13,9,1,22,2.33,69047.72894688007,12784,50922.72894688007,0,1,0,0,1,0,1,0,0
50,43,1,4,2,3,3,1,17846,4,5,3,1,0,4,2.67,69047.72894688007,12784,51201.72894688007,1,0,0,0,1,1,0,0,1
44,38,2,2,2,3,4,4,6416,1,11,5,7,1,12,3.0,102997.714045,2542,96581.714045,0,0,1,0,0,0,0,1,0
53,8,3,4,4,1,3,3,11836,5,2,0,2,0,2,2.67,91683.75438596492,139,79847.75438596492,0,0,1,1,0,0,0,0,0
38,6,1,2,4,2,4,3,5329,7,13,11,1,0,12,3.33,89817.88593023256,119,84488.88593023256,1,0,0,0,0,0,0,1,0
45,44,2,2,2,1,4,4,8238,1,10,8,1,0,9,2.33,69047.72894688007,12784,60809.72894688007,0,0,1,1,0,0,1,0,0
35,30,2,3,2,1,1,3,10036,3,18,9,8,1,17,1.33,102997.714045,2542,92961.714045,1,0,0,1,0,0,0,1,0
21,1,2,4,3,1,1,1,8051,4,18,10,1,0,11,1.67,102997.714045,2542,94946.714045,0,1,0,1,0,0,0,1,0
52,29,4,2,4,1,3,2,11377,3,4,11,9,1,20,2.67,69047.72894688007,12784,57670.72894688007,1,0,1,1,0,1,0,0,0
30,18,3,3,5,2,1,4,14368,4,21,10,1,0,11,2.67,69047.72894688007,12784,54679.72894688007,0,1,0,0,1,0,0,1,0
54,43,1,3,3,2,4,2,14205,2,12,13,6,1,19,3.0,69047.72894688007,12784,54842.72894688007,1,1,0,0,1,0,0,1,0
50,16,1,1,1,4,2,2,3440,4,16,6,6,1,12,2.33,69047.72894688007,12784,65607.72894688007,0,1,0,0,0,0,0,1,0
30,46,2,1,3,3,2,4,3654,4,26,6,8,1,14,2.67,69047.72894688007,12784,65393.72894688007,1,1,0,0,0,0,0,1,1
47,32,2,3,3,3,3,3,13293,4,17,11,4,1,15,3.0,69047.72894688007,12784,55754.72894688007,0,0,1,1,0,0,0,1,0
40,11,4,4,3,3,4,4,6552,4,23,4,8,1,12,3.33,69047.72894688007,12784,62495.72894688007,0,0,1,0,0,0,0,1,0
29,20,3,4,3,4,2,3,7041,4,13,1,5,1,6,3.0,69047.72894688007,12784,62006.72894688007,1,0,0,0,0,0,0,1,0
41,22,1,1,3,3,4,2,16402,1,9,14,8,1,22,3.33,102997.714045,2542,86595.714045,0,1,0,0,1,0,1,0,0
52,39,2,2,4,4,1,1,11649,1,20,5,2,0,7,3.0,102997.714045,2542,91348.714045,0,0,0,1,0,0,0,1,0
44,40,3,1,5,3,1,2,16389,3,21,5,9,1,14,3.0,69047.72894688007,12784,52658.72894688007,0,0,0,0,1,0,0,1,1
24,19,3,2,2,3,4,4,4095,4,12,8,5,1,13,3.0,102997.714045,2542,98902.714045,0,0,0,0,0,0,0,1,0
47,45,3,5,3,4,4,3,7823,2,21,13,6,1,19,3.67,69047.72894688007,12784,61224.72894688007,1,1,0,1,0,0,0,1,0
47,3,1,2,4,4,3,3,13485,4,4,5,6,1,11,3.67,69047.72894688007,12784,55562.72894688007,0,0,1,1,0,1,0,0,0
52,6,2,3,5,3,2,3,5030,2,3,6,9,1,15,3.33,69047.72894688007,12784,64017.72894688007,1,1,0,0,0,1,0,0,0
45,32,3,3,4,3,4,2,13786,4,17,4,6,1,10,3.67,69047.72894688007,12784,55261.72894688007,0,1,0,0,1,0,0,1,0
38,16,2,3,2,2,3,1,18629,4,17,13,5,1,18,2.33,69047.72894688007,12784,50418.72894688007,1,1,0,0,1,0,0,1,1
53,49,4,2,2,3,3,3,7905,4,9,4,6,1,10,2.67,69047.72894688007,12784,61142.72894688007,0,0,1,1,0,0,1,0,0
